term    sampling_category
Fracture Dislocation	mesh_d
Appendiceal Neoplasms	mesh_d
Polydipsia	mesh_d
Trichomonas Infections	mesh_d
Odontogenic Cysts	mesh_d
Osteosclerosis	mesh_d
Fractures, Closed	mesh_d
Telangiectasia, Hereditary Hemorrhagic	mesh_d
Folliculitis	mesh_d
Tetany	mesh_d
Glomerulonephritis, Membranous	mesh_d
Bluetongue	mesh_d
von Hippel-Lindau Disease	mesh_d
Fibrous Dysplasia of Bone	mesh_d
Adrenocortical Carcinoma	mesh_d
Parotitis	mesh_d
Eye Manifestations	mesh_d
Hemosiderosis	mesh_d
Common Variable Immunodeficiency	mesh_d
Pericarditis, Constrictive	mesh_d
Pregnancy, Tubal	mesh_d
Acidosis, Lactic	mesh_d
Aortic Valve Disease	mesh_d
Encephalitis, Viral	mesh_d
Encephalitis, Tick-Borne	mesh_d
Carotid Artery Thrombosis	mesh_d
Pulmonary Atresia	mesh_d
Gestational Weight Gain	mesh_d
Margins of Excision	mesh_d
Lymphoma, Mantle-Cell	mesh_d
Mesenteric Ischemia	mesh_d
Carcinoma, Medullary	mesh_d
Vascular System Injuries	mesh_d
Hidradenitis Suppurativa	mesh_d
Hypersplenism	mesh_d
Sickle Cell Trait	mesh_d
Consciousness Disorders	mesh_d
Dermatitis Herpetiformis	mesh_d
Empyema, Pleural	mesh_d
Leg Length Inequality	mesh_d
Chorioretinitis	mesh_d
Sarcoma, Synovial	mesh_d
Fetal Macrosomia	mesh_d
Communication Disorders	mesh_d
Anosmia	mesh_d
Arsenic Poisoning	mesh_d
Tuberculosis, Miliary	mesh_d
Exostoses	mesh_d
Embolism, Fat	mesh_d
Heat Stress Disorders	mesh_d
Myotonia	mesh_d
Primary Ovarian Insufficiency	mesh_d
Cerebrospinal Fluid Rhinorrhea	mesh_d
Ankle Fractures	mesh_d
Hookworm Infections	mesh_d
Granulomatous Disease, Chronic	mesh_d
Metrorrhagia	mesh_d
Candidemia	mesh_d
Vaginosis, Bacterial	mesh_d
Superior Vena Cava Syndrome	mesh_d
Hyperparathyroidism, Primary	mesh_d
Cerebral Amyloid Angiopathy	mesh_d
Epilepsy, Generalized	mesh_d
Pica	mesh_d
Orchitis	mesh_d
Barotrauma	mesh_d
Retinal Artery Occlusion	mesh_d
Otitis Externa	mesh_d
Tooth Injuries	mesh_d
Trismus	mesh_d
Thrombocythemia, Essential	mesh_d
Hyaline Membrane Disease	mesh_d
Agnosia	mesh_d
Reproductive Tract Infections	mesh_d
Cerebrospinal Fluid Leak	mesh_d
Fibrocystic Breast Disease	mesh_d
Tooth Mobility	mesh_d
Ganglioneuroma	mesh_d
Sinus Thrombosis, Intracranial	mesh_d
Leukoencephalopathy, Progressive Multifocal	mesh_d
Castleman Disease	mesh_d
Hemorrhagic Fever with Renal Syndrome	mesh_d
Retroperitoneal Fibrosis	mesh_d
Blastomycosis	mesh_d
Eosinophilic Esophagitis	mesh_d
Melioidosis	mesh_d
Head Injuries, Closed	mesh_d
Anemia, Macrocytic	mesh_d
Pseudophakia	mesh_d
Wallerian Degeneration	mesh_d
Lymphohistiocytosis, Hemophagocytic	mesh_d
Placenta Accreta	mesh_d
Prodromal Symptoms	mesh_d
Aortitis	mesh_d
Sigmoid Diseases	mesh_d
Muscle Neoplasms	mesh_d
Tuberculosis, Gastrointestinal	mesh_d
Priapism	mesh_d
Feminization	mesh_d
Chronic Urticaria	mesh_d
Hypoproteinemia	mesh_d
Oligohydramnios	mesh_d
Aggressive Periodontitis	mesh_d
Immune Complex Diseases	mesh_d
Adenomyosis	mesh_d
Seizures, Febrile	mesh_d
Tooth Erosion	mesh_d
Frontotemporal Lobar Degeneration	mesh_d
Encephalitis, Japanese	mesh_d
Avitaminosis	mesh_d
Kwashiorkor	mesh_d
Spinocerebellar Ataxias	mesh_d
Peri-Implantitis	mesh_d
Hypertelorism	mesh_d
Maxillary Sinusitis	mesh_d
Fasciitis, Necrotizing	mesh_d
Ecchymosis	mesh_d
Pathologic Processes	mesh_d
Exotropia	mesh_d
Open Bite	mesh_d
Lupus Erythematosus, Discoid	mesh_d
Muscle Rigidity	mesh_d
Dental Calculus	mesh_d
Arachnoid Cysts	mesh_d
Ehrlichiosis	mesh_d
Gastric Outlet Obstruction	mesh_d
Friedreich Ataxia	mesh_d
Scarlet Fever	mesh_d
Psittacosis	mesh_d
Ventricular Premature Complexes	mesh_d
Wasting Syndrome	mesh_d
Dystonic Disorders	mesh_d
Decapitation	mesh_d
Mastoiditis	mesh_d
Electric Injuries	mesh_d
Syphilis, Congenital	mesh_d
Nocturnal Enuresis	mesh_d
Abruptio Placentae	mesh_d
Nervous System Malformations	mesh_d
Intestinal Volvulus	mesh_d
Neglected Diseases	mesh_d
Myocardial Stunning	mesh_d
Eye Burns	mesh_d
Hyperoxaluria	mesh_d
Churg-Strauss Syndrome	mesh_d
Flatulence	mesh_d
Lysosomal Storage Diseases	mesh_d
Osteoma, Osteoid	mesh_d
Placental Insufficiency	mesh_d
HELLP Syndrome	mesh_d
DiGeorge Syndrome	mesh_d
Eye Infections, Fungal	mesh_d
Glomus Tumor	mesh_d
Mydriasis	mesh_d
Vesicovaginal Fistula	mesh_d
Arthrogryposis	mesh_d
Dentin Sensitivity	mesh_d
Azotemia	mesh_d
Hepatitis D	mesh_d
Spinal Cord Ischemia	mesh_d
Lice Infestations	mesh_d
Fat Necrosis	mesh_d
Hemarthrosis	mesh_d
Acidosis, Renal Tubular	mesh_d
Intracranial Thrombosis	mesh_d
Distemper	mesh_d
Foramen Ovale, Patent	mesh_d
Scurvy	mesh_d
Fibromuscular Dysplasia	mesh_d
Hypereosinophilic Syndrome	mesh_d
Exocrine Pancreatic Insufficiency	mesh_d
Mucopolysaccharidoses	mesh_d
Dupuytren Contracture	mesh_d
Flatfoot	mesh_d
Osteochondroma	mesh_d
Intestinal Pseudo-Obstruction	mesh_d
Discitis	mesh_d
Aphakia	mesh_d
Salpingitis	mesh_d
Tuberculosis, Cutaneous	mesh_d
Dermatitis, Exfoliative	mesh_d
Gas Gangrene	mesh_d
Focal Infection	mesh_d
Subacute Sclerosing Panencephalitis	mesh_d
Mutism	mesh_d
Osteophyte	mesh_d
Organophosphate Poisoning	mesh_d
Granulosa Cell Tumor	mesh_d
Tuberculosis, Renal	mesh_d
Intestinal Atresia	mesh_d
Leukemia, Radiation-Induced	mesh_d
Spermatic Cord Torsion	mesh_d
AIDS-Related Complex	mesh_d
Acrodermatitis	mesh_d
Hypocapnia	mesh_d
Diverticulum, Colon	mesh_d
Thoracic Outlet Syndrome	mesh_d
Arrhythmia, Sinus	mesh_d
Tooth Abrasion	mesh_d
Foot Deformities	mesh_d
Leukemia, Monocytic, Acute	mesh_d
Gastritis, Atrophic	mesh_d
Dirofilariasis	mesh_d
Neuroleptic Malignant Syndrome	mesh_d
Shoulder Injuries	mesh_d
Wiskott-Aldrich Syndrome	mesh_d
Carcinoma, Merkel Cell	mesh_d
Acid-Base Imbalance	mesh_d
Toxoplasmosis, Congenital	mesh_d
Classical Swine Fever	mesh_d
Anaplasmosis	mesh_d
Overbite	mesh_d
Achondroplasia	mesh_d
Pregnancy, Prolonged	mesh_d
Eye Injuries, Penetrating	mesh_d
Supranuclear Palsy, Progressive	mesh_d
Erysipelas	mesh_d
Bowen's Disease	mesh_d
Hepatorenal Syndrome	mesh_d
Multiple Endocrine Neoplasia Type 1	mesh_d
Mycetoma	mesh_d
Leukemia, T-Cell	mesh_d
Fluorosis, Dental	mesh_d
Urethral Obstruction	mesh_d
Lentigo	mesh_d
Bladder Exstrophy	mesh_d
Monoclonal Gammopathy of Undetermined Significance	mesh_d
Fractures, Comminuted	mesh_d
Radiodermatitis	mesh_d
Sezary Syndrome	mesh_d
Bezoars	mesh_d
Vascular Fistula	mesh_d
Vector Borne Diseases	mesh_d
Teratocarcinoma	mesh_d
Gastroschisis	mesh_d
Encephalopathy, Bovine Spongiform	mesh_d
Dermatitis, Seborrheic	mesh_d
Funnel Chest	mesh_d
Sialadenitis	mesh_d
Oral Ulcer	mesh_d
Neoplasms, Muscle Tissue	mesh_d
Osteoradionecrosis	mesh_d
IgA Deficiency	mesh_d
Hypertrichosis	mesh_d
Osteochondrosis	mesh_d
Epidural Abscess	mesh_d
Hypertension, Malignant	mesh_d
Hyphema	mesh_d
Giant Cell Tumor of Bone	mesh_d
Meningitis, Viral	mesh_d
Lacrimal Duct Obstruction	mesh_d
Forearm Injuries	mesh_d
Glomerulonephritis, Membranoproliferative	mesh_d
Fractures, Compression	mesh_d
Hearing Loss, Sudden	mesh_d
Chikungunya Fever	mesh_d
Arbovirus Infections	mesh_d
Acidosis, Respiratory	mesh_d
Neurogenic Inflammation	mesh_d
Choledochal Cyst	mesh_d
Tooth Avulsion	mesh_d
Anus, Imperforate	mesh_d
Scrub Typhus	mesh_d
Paratyphoid Fever	mesh_d
Nephrosclerosis	mesh_d
Mixed Connective Tissue Disease	mesh_d
Skin Abnormalities	mesh_d
Acanthosis Nigricans	mesh_d
Goiter, Endemic	mesh_d
Visceral Pain	mesh_d
Afibrinogenemia	mesh_d
Diabetic Coma	mesh_d
Iris Diseases	mesh_d
Phantom Limb	mesh_d
Androgen-Insensitivity Syndrome	mesh_d
Lichen Planus, Oral	mesh_d
Peutz-Jeghers Syndrome	mesh_d
Cholesteatoma, Middle Ear	mesh_d
Duodenitis	mesh_d
Radiation Pneumonitis	mesh_d
Cat-Scratch Disease	mesh_d
Galactorrhea	mesh_d
Toxocariasis	mesh_d
Myositis Ossificans	mesh_d
Agenesis of Corpus Callosum	mesh_d
Tooth Demineralization	mesh_d
Osteochondritis Dissecans	mesh_d
Adrenoleukodystrophy	mesh_d
Severe Dengue	mesh_d
Mental Fatigue	mesh_d
Carcinoma, Large Cell	mesh_d
Lymphoma, AIDS-Related	mesh_d
Trichuriasis	mesh_d
Microphthalmos	mesh_d
Pyuria	mesh_d
Adenovirus Infections, Human	mesh_d
Tinea Capitis	mesh_d
Meningitis, Haemophilus	mesh_d
Horner Syndrome	mesh_d
Dumping Syndrome	mesh_d
Chondrocalcinosis	mesh_d
Central Nervous System Infections	mesh_d
Burns, Electric	mesh_d
Hydrocephalus, Normal Pressure	mesh_d
Smear Layer	mesh_d
Chagas Cardiomyopathy	mesh_d
Spina Bifida Occulta	mesh_d
Kidney Tubular Necrosis, Acute	mesh_d
Keratoacanthoma	mesh_d
Vaccine-Preventable Diseases	mesh_d
Siderosis	mesh_d
Invasive Pulmonary Aspergillosis	mesh_d
Virilism	mesh_d
Cytokine Release Syndrome	mesh_d
Central Serous Chorioretinopathy	mesh_d
Ectropion	mesh_d
Renal Colic	mesh_d
Spherocytosis, Hereditary	mesh_d
Dwarfism, Pituitary	mesh_d
Carcinoma, Signet Ring Cell	mesh_d
Taeniasis	mesh_d
Tooth, Supernumerary	mesh_d
Leydig Cell Tumor	mesh_d
Heat Stroke	mesh_d
Homocystinuria	mesh_d
Muscle Cramp	mesh_d
Hepatitis, Alcoholic	mesh_d
Synovial Cyst	mesh_d
Presbyopia	mesh_d
Autoimmune Pancreatitis	mesh_d
Williams Syndrome	mesh_d
Phyllodes Tumor	mesh_d
Teratogenesis	mesh_d
Asthma, Exercise-Induced	mesh_d
Uniparental Disomy	mesh_d
Sacroiliitis	mesh_d
Fanconi Syndrome	mesh_d
Tuberculosis, Female Genital	mesh_d
Ascorbic Acid Deficiency	mesh_d
Jaw Abnormalities	mesh_d
Hemifacial Spasm	mesh_d
Abortion, Threatened	mesh_d
Velopharyngeal Insufficiency	mesh_d
Cystitis, Interstitial	mesh_d
Endomyocardial Fibrosis	mesh_d
Endocarditis, Subacute Bacterial	mesh_d
Lactation Disorders	mesh_d
Hemangioblastoma	mesh_d
Sporotrichosis	mesh_d
Granular Cell Tumor	mesh_d
Optic Nerve Injuries	mesh_d
Night Blindness	mesh_d
Developmental Dysplasia of the Hip	mesh_d
Wet Macular Degeneration	mesh_d
Myoglobinuria	mesh_d
Migraine without Aura	mesh_d
Nervous System Neoplasms	mesh_d
Keratoderma, Palmoplantar	mesh_d
Noonan Syndrome	mesh_d
Lymphoma, Large-Cell, Anaplastic	mesh_d
Blepharospasm	mesh_d
Embolic Stroke	mesh_d
Progeria	mesh_d
Hydrothorax	mesh_d
Pilonidal Sinus	mesh_d
Dermatofibrosarcoma	mesh_d
Respiratory Paralysis	mesh_d
Porphyria Cutanea Tarda	mesh_d
Dacryocystitis	mesh_d
Sciatic Neuropathy	mesh_d
Tympanic Membrane Perforation	mesh_d
Hernia, Abdominal	mesh_d
Benign Paroxysmal Positional Vertigo	mesh_d
Parathyroid Diseases	mesh_d
Exsanguination	mesh_d
Intra-Articular Fractures	mesh_d
Arachnoiditis	mesh_d
Keratosis, Actinic	mesh_d
Holoprosencephaly	mesh_d
Granuloma, Foreign-Body	mesh_d
Cholecystitis, Acute	mesh_d
Hip Injuries	mesh_d
Neuronal Ceroid-Lipofuscinoses	mesh_d
Pleuropneumonia	mesh_d
Meningitis, Aseptic	mesh_d
Ventilator-Induced Lung Injury	mesh_d
Corynebacterium Infections	mesh_d
Scleritis	mesh_d
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	mesh_d
Cheilitis	mesh_d
Cytomegalovirus Retinitis	mesh_d
Lupus Erythematosus, Cutaneous	mesh_d
Mesothelioma, Malignant	mesh_d
Angiofibroma	mesh_d
Frostbite	mesh_d
Heart Rupture	mesh_d
Hearing Loss, Bilateral	mesh_d
Gingival Hyperplasia	mesh_d
Ebstein Anomaly	mesh_d
Tooth Wear	mesh_d
Dentigerous Cyst	mesh_d
Multiple Sclerosis, Chronic Progressive	mesh_d
Tic Disorders	mesh_d
Vaginal Fistula	mesh_d
Legg-Calve-Perthes Disease	mesh_d
Bicuspid Aortic Valve Disease	mesh_d
Prehypertension	mesh_d
Gestational Trophoblastic Disease	mesh_d
Dextrocardia	mesh_d
Hyperemesis Gravidarum	mesh_d
Vitamin K Deficiency	mesh_d
Solitary Kidney	mesh_d
Blepharitis	mesh_d
Pneumocephalus	mesh_d
Cataplexy	mesh_d
Tennis Elbow	mesh_d
Impetigo	mesh_d
Rhabdoid Tumor	mesh_d
Whipple Disease	mesh_d
Embolism and Thrombosis	mesh_d
Fasciculation	mesh_d
Gigantism	mesh_d
Dental Enamel Hypoplasia	mesh_d
Mast-Cell Sarcoma	mesh_d
Vulvovaginitis	mesh_d
Rift Valley Fever	mesh_d
Hand-Foot Syndrome	mesh_d
Leiomyomatosis	mesh_d
Protein C Deficiency	mesh_d
Hypertrophy, Right Ventricular	mesh_d
Malaria, Cerebral	mesh_d
Subclavian Steal Syndrome	mesh_d
Halitosis	mesh_d
Granuloma, Giant Cell	mesh_d
Rectovaginal Fistula	mesh_d
African Swine Fever	mesh_d
Molluscum Contagiosum	mesh_d
Hypothalamic Diseases	mesh_d
Meningitis, Cryptococcal	mesh_d
Back Injuries	mesh_d
Pulmonary Alveolar Proteinosis	mesh_d
REM Sleep Behavior Disorder	mesh_d
Potassium Deficiency	mesh_d
Carcinoma, Adenosquamous	mesh_d
Double Outlet Right Ventricle	mesh_d
Anemia, Sideroblastic	mesh_d
Vitamin B Deficiency	mesh_d
Sleep Disorders, Circadian Rhythm	mesh_d
Mitochondrial Myopathies	mesh_d
Nails, Malformed	mesh_d
Hepatic Insufficiency	mesh_d
Long Term Adverse Effects	mesh_d
Anisometropia	mesh_d
Periapical Diseases	mesh_d
Mouth Breathing	mesh_d
Steatorrhea	mesh_d
Channelopathies	mesh_d
Presbycusis	mesh_d
Lymphogranuloma Venereum	mesh_d
DNA Virus Infections	mesh_d
Syncope, Vasovagal	mesh_d
Shoulder Impingement Syndrome	mesh_d
Pneumonia, Staphylococcal	mesh_d
Periprosthetic Fractures	mesh_d
Nephritis, Hereditary	mesh_d
Encephalomyelitis, Acute Disseminated	mesh_d
Tetraploidy	mesh_d
Cardiac Conduction System Disease	mesh_d
Alcohol Withdrawal Delirium	mesh_d
Lupus Vulgaris	mesh_d
Lip Diseases	mesh_d
Urinary Bladder Fistula	mesh_d
Angina Pectoris, Variant	mesh_d
Intracranial Hypotension	mesh_d
Carotid Body Tumor	mesh_d
Wernicke Encephalopathy	mesh_d
Brucellosis, Bovine	mesh_d
Overnutrition	mesh_d
Iritis	mesh_d
Pinealoma	mesh_d
Synucleinopathies	mesh_d
Anemia, Megaloblastic	mesh_d
Miosis	mesh_d
Labor Pain	mesh_d
Twins, Conjoined	mesh_d
Tinea Pedis	mesh_d
Taste Disorders	mesh_d
Skin Diseases, Parasitic	mesh_d
Croup	mesh_d
Choroiditis	mesh_d
Acute-On-Chronic Liver Failure	mesh_d
Microscopic Polyangiitis	mesh_d
Tracheitis	mesh_d
Prurigo	mesh_d
Leprosy, Lepromatous	mesh_d
Status Asthmaticus	mesh_d
Periapical Abscess	mesh_d
Articulation Disorders	mesh_d
Immune Reconstitution Inflammatory Syndrome	mesh_d
Stupor	mesh_d
Legionellosis	mesh_d
Musculoskeletal Abnormalities	mesh_d
Encephalomalacia	mesh_d
Pseudohypoparathyroidism	mesh_d
Emaciation	mesh_d
Lymphangioleiomyomatosis	mesh_d
Premature Ejaculation	mesh_d
Marek Disease	mesh_d
Mushroom Poisoning	mesh_d
Angiodysplasia	mesh_d
Mucopolysaccharidosis I	mesh_d
Lymphoma, T-Cell, Peripheral	mesh_d
Zygomatic Fractures	mesh_d
Paget Disease, Extramammary	mesh_d
Patellar Dislocation	mesh_d
Carcinoma, Mucoepidermoid	mesh_d
Toxoplasmosis, Ocular	mesh_d
Spondylolysis	mesh_d
Keratitis, Herpetic	mesh_d
Pneumatosis Cystoides Intestinalis	mesh_d
Latex Hypersensitivity	mesh_d
Aspergillosis, Allergic Bronchopulmonary	mesh_d
Werner Syndrome	mesh_d
Neonatal Abstinence Syndrome	mesh_d
Cystinuria	mesh_d
Bone Marrow Neoplasms	mesh_d
Adrenocortical Adenoma	mesh_d
Elephantiasis	mesh_d
Multiple Pulmonary Nodules	mesh_d
Endolymphatic Hydrops	mesh_d
Achlorhydria	mesh_d
Cadmium Poisoning	mesh_d
Vertebral Artery Dissection	mesh_d
Serum Sickness	mesh_d
Keratoconjunctivitis Sicca	mesh_d
Angelman Syndrome	mesh_d
Bronchitis, Chronic	mesh_d
Ancylostomiasis	mesh_d
Kernicterus	mesh_d
Pelvic Floor Disorders	mesh_d
Neurofibromatosis 2	mesh_d
Vitreous Detachment	mesh_d
Protein S Deficiency	mesh_d
Hand, Foot and Mouth Disease	mesh_d
Bartter Syndrome	mesh_d
Tooth, Unerupted	mesh_d
Tay-Sachs Disease	mesh_d
Larva Migrans	mesh_d
Atrial Remodeling	mesh_d
Sweet Syndrome	mesh_d
Chylous Ascites	mesh_d
Anorectal Malformations	mesh_d
Neurodermatitis	mesh_d
Reye Syndrome	mesh_d
Hemobilia	mesh_d
Xerophthalmia	mesh_d
Pseudolymphoma	mesh_d
Panuveitis	mesh_d
Limbic Encephalitis	mesh_d
Iliac Aneurysm	mesh_d
Geographic Atrophy	mesh_d
Diastema	mesh_d
Pseudomyxoma Peritonei	mesh_d
Iridocyclitis	mesh_d
Nociceptive Pain	mesh_d
Microsporidiosis	mesh_d
Choline Deficiency	mesh_d
Uterine Perforation	mesh_d
Dysgammaglobulinemia	mesh_d
Eye Infections, Viral	mesh_d
Pouchitis	mesh_d
Niemann-Pick Diseases	mesh_d
Lymphocele	mesh_d
Multiple Chronic Conditions	mesh_d
Hepatic Veno-Occlusive Disease	mesh_d
Retinal Vasculitis	mesh_d
Thrombotic Microangiopathies	mesh_d
Cholecystolithiasis	mesh_d
Rocky Mountain Spotted Fever	mesh_d
Optic Neuropathy, Ischemic	mesh_d
Relapsing Fever	mesh_d
Maxillary Fractures	mesh_d
Gastrinoma	mesh_d
Enophthalmos	mesh_d
Sturge-Weber Syndrome	mesh_d
Hernia, Diaphragmatic, Traumatic	mesh_d
Eye Infections	mesh_d
Skin Diseases, Vascular	mesh_d
Embryo Loss	mesh_d
Epilepsy, Complex Partial	mesh_d
Athetosis	mesh_d
Beckwith-Wiedemann Syndrome	mesh_d
Facial Nerve Diseases	mesh_d
Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	mesh_d
Epiglottitis	mesh_d
Periarthritis	mesh_d
Vitreoretinopathy, Proliferative	mesh_d
Body Weight Changes	mesh_d
Activated Protein C Resistance	mesh_d
Rhabdomyoma	mesh_d
Diffuse Axonal Injury	mesh_d
Spondylarthropathies	mesh_d
Meconium Aspiration Syndrome	mesh_d
Calcium Metabolism Disorders	mesh_d
Aniridia	mesh_d
Herpes Zoster Ophthalmicus	mesh_d
Cauda Equina Syndrome	mesh_d
Retinoschisis	mesh_d
Tumor Lysis Syndrome	mesh_d
Paronychia	mesh_d
Aphasia, Broca	mesh_d
Posterior Leukoencephalopathy Syndrome	mesh_d
Calciphylaxis	mesh_d
Sarcocystosis	mesh_d
Granuloma Annulare	mesh_d
Furunculosis	mesh_d
Aberrant Crypt Foci	mesh_d
Solitary Fibrous Tumors	mesh_d
Heat Exhaustion	mesh_d
Cystinosis	mesh_d
Laryngopharyngeal Reflux	mesh_d
Tricuspid Atresia	mesh_d
Bronchiolitis, Viral	mesh_d
Spinal Curvatures	mesh_d
Pellagra	mesh_d
Brachial Plexus Neuritis	mesh_d
Eye Diseases, Hereditary	mesh_d
Serotonin Syndrome	mesh_d
Shellfish Poisoning	mesh_d
Micrognathism	mesh_d
Basal Cell Nevus Syndrome	mesh_d
Triploidy	mesh_d
Radicular Cyst	mesh_d
Acanthamoeba Keratitis	mesh_d
Pierre Robin Syndrome	mesh_d
Acantholysis	mesh_d
Malocclusion, Angle Class I	mesh_d
Thrombasthenia	mesh_d
Shoulder Dystocia	mesh_d
Lens Subluxation	mesh_d
Laryngeal Edema	mesh_d
Sexually Transmitted Diseases, Viral	mesh_d
Water Intoxication	mesh_d
Primary Graft Dysfunction	mesh_d
Sleep Apnea, Central	mesh_d
Post-Concussion Syndrome	mesh_d
Adenocarcinoma in Situ	mesh_d
Eye Pain	mesh_d
Periostitis	mesh_d
Macroglossia	mesh_d
Myelitis, Transverse	mesh_d
Fatty Liver, Alcoholic	mesh_d
Oral Submucous Fibrosis	mesh_d
Anaplasia	mesh_d
Hepatitis, Animal	mesh_d
Lymphangitis	mesh_d
Extensively Drug-Resistant Tuberculosis	mesh_d
MELAS Syndrome	mesh_d
Ganglioglioma	mesh_d
Respiratory Aspiration	mesh_d
Oligomenorrhea	mesh_d
Bartonella Infections	mesh_d
Akathisia, Drug-Induced	mesh_d
Lissencephaly	mesh_d
Orthostatic Intolerance	mesh_d
Leukomalacia, Periventricular	mesh_d
Hemangioma, Capillary	mesh_d
Tuberculosis, Ocular	mesh_d
Kartagener Syndrome	mesh_d
Anomia	mesh_d
Serositis	mesh_d
Rectocele	mesh_d
Lennox Gastaut Syndrome	mesh_d
Arthritis, Gouty	mesh_d
White Coat Hypertension	mesh_d
Hernia, Femoral	mesh_d
Hematoma, Subdural, Chronic	mesh_d
Psoas Abscess	mesh_d
Herpes Labialis	mesh_d
CADASIL	mesh_d
Splenic Infarction	mesh_d
Primary Immunodeficiency Diseases	mesh_d
Hyperesthesia	mesh_d
Ganglion Cysts	mesh_d
Phimosis	mesh_d
Antithrombin III Deficiency	mesh_d
Glycogen Storage Disease Type I	mesh_d
Spastic Paraplegia, Hereditary	mesh_d
Bell Palsy	mesh_d
Maple Syrup Urine Disease	mesh_d
Leukemia, B-Cell	mesh_d
Port-Wine Stain	mesh_d
Fibrous Dysplasia, Polyostotic	mesh_d
Atypical Hemolytic Uremic Syndrome	mesh_d
Still's Disease, Adult-Onset	mesh_d
Odontoma	mesh_d
Angina, Stable	mesh_d
Skin Diseases, Genetic	mesh_d
Chondroblastoma	mesh_d
Orbital Cellulitis	mesh_d
Parakeratosis	mesh_d
Ring Chromosomes	mesh_d
Carcinoma, Ductal	mesh_d
Smoke Inhalation Injury	mesh_d
Cystocele	mesh_d
Paragonimiasis	mesh_d
Fuchs' Endothelial Dystrophy	mesh_d
Intraabdominal Infections	mesh_d
Preleukemia	mesh_d
Jaw Fractures	mesh_d
Polychondritis, Relapsing	mesh_d
Leukemia, Myelomonocytic, Chronic	mesh_d
Neoplastic Processes	mesh_d
Catastrophic Illness	mesh_d
Myoepithelioma	mesh_d
Ciliopathies	mesh_d
Subphrenic Abscess	mesh_d
Peritonsillar Abscess	mesh_d
Dysgeusia	mesh_d
Vascular Headaches	mesh_d
Immunoglobulin Light-chain Amyloidosis	mesh_d
Tick Bites	mesh_d
Entropion	mesh_d
Dermatitis, Irritant	mesh_d
Root Caries	mesh_d
Choanal Atresia	mesh_d
Myopia, Degenerative	mesh_d
Zygomycosis	mesh_d
Thyroglossal Cyst	mesh_d
Nasopharyngitis	mesh_d
Heart Failure, Systolic	mesh_d
Lesch-Nyhan Syndrome	mesh_d
Jaw Cysts	mesh_d
Puberty, Delayed	mesh_d
Retinal Dystrophies	mesh_d
Autoimmune Diseases of the Nervous System	mesh_d
Leukemia, Myelomonocytic, Acute	mesh_d
Paraneoplastic Endocrine Syndromes	mesh_d
Cystadenoma, Mucinous	mesh_d
Spider Bites	mesh_d
Acalculous Cholecystitis	mesh_d
Carotid Artery, Internal, Dissection	mesh_d
Bile Reflux	mesh_d
Facial Neuralgia	mesh_d
Stomach Volvulus	mesh_d
Trauma, Nervous System	mesh_d
Li-Fraumeni Syndrome	mesh_d
Endocardial Fibroelastosis	mesh_d
Persistent Left Superior Vena Cava	mesh_d
Gait Ataxia	mesh_d
Patellofemoral Pain Syndrome	mesh_d
Encephalitis, Herpes Simplex	mesh_d
Pituitary Apoplexy	mesh_d
Hiccup	mesh_d
Fecal Impaction	mesh_d
Heavy Metal Poisoning	mesh_d
Agraphia	mesh_d
Toxoplasmosis, Cerebral	mesh_d
Heart Rupture, Post-Infarction	mesh_d
Hypophysitis	mesh_d
Asthenozoospermia	mesh_d
Osteoblastoma	mesh_d
Cryptogenic Organizing Pneumonia	mesh_d
Hypohidrosis	mesh_d
RNA Virus Infections	mesh_d
Near Drowning	mesh_d
Hemorrhagic Fevers, Viral	mesh_d
Abortion, Septic	mesh_d
Burning Mouth Syndrome	mesh_d
Tricuspid Valve Stenosis	mesh_d
Medically Unexplained Symptoms	mesh_d
Cockayne Syndrome	mesh_d
Gastric Dilatation	mesh_d
Factor VII Deficiency	mesh_d
Brachydactyly	mesh_d
Laboratory Infection	mesh_d
POEMS Syndrome	mesh_d
Cerebral Small Vessel Diseases	mesh_d
Talipes	mesh_d
Microvascular Angina	mesh_d
Nasopharyngeal Diseases	mesh_d
Weil Disease	mesh_d
Chromosome Duplication	mesh_d
Alkaptonuria	mesh_d
Crush Syndrome	mesh_d
Leishmaniasis, Mucocutaneous	mesh_d
Intra-Abdominal Hypertension	mesh_d
Chancroid	mesh_d
Anti-N-Methyl-D-Aspartate Receptor Encephalitis	mesh_d
Tracheomalacia	mesh_d
Balanitis	mesh_d
Leukodystrophy, Metachromatic	mesh_d
Bardet-Biedl Syndrome	mesh_d
Hepatopulmonary Syndrome	mesh_d
Hypophosphatasia	mesh_d
Epilepsy, Post-Traumatic	mesh_d
Lipid Metabolism Disorders	mesh_d
Central Nervous System Cysts	mesh_d
Dysautonomia, Familial	mesh_d
Pregnancy, Abdominal	mesh_d
Porokeratosis	mesh_d
Gingival Overgrowth	mesh_d
Gliosarcoma	mesh_d
Bone Cysts, Aneurysmal	mesh_d
Chondromatosis	mesh_d
Adrenogenital Syndrome	mesh_d
Epileptic Syndromes	mesh_d
Biliary Dyskinesia	mesh_d
Cafe-au-Lait Spots	mesh_d
Burkholderia Infections	mesh_d
Manganese Poisoning	mesh_d
Chondrodysplasia Punctata	mesh_d
Parasomnias	mesh_d
